2016-11-19 22:34:44,745 [Worker-1] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.xu:entertainment:0.0.1-SNAPSHOT @ D:\workspace\entertainment\pom.xml.
2016-11-28 23:40:59,105 [Worker-180] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-28 23:41:08,591 [Worker-172] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-28 23:41:08,593 [Worker-172] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 14 resources
2016-11-28 23:41:08,594 [Worker-172] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-28 23:41:08,595 [Worker-172] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-28 23:41:15,816 [Worker-172] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-28 23:41:15,818 [Worker-172] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 14 resources
2016-11-28 23:41:15,820 [Worker-172] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-28 23:41:15,821 [Worker-172] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-28 23:41:23,055 [Worker-172] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-28 23:41:23,059 [Worker-172] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 14 resources
2016-11-28 23:41:23,063 [Worker-172] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-28 23:41:23,066 [Worker-172] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-28 23:41:28,906 [Worker-179] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-28 23:41:28,909 [Worker-179] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 14 resources
2016-11-28 23:41:28,911 [Worker-179] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-28 23:41:28,913 [Worker-179] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-29 09:46:53,471 [Worker-0] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-29 09:46:53,481 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 14 resources
2016-11-29 09:46:53,486 [Worker-0] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-29 09:46:53,487 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-29 09:55:30,407 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-29 09:55:30,415 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 14 resources
2016-11-29 09:55:30,418 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-29 09:55:30,421 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-29 09:57:51,029 [Worker-6] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-29 09:57:51,030 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 14 resources
2016-11-29 09:57:51,032 [Worker-6] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-29 09:57:51,033 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-29 10:00:45,164 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-29 10:00:45,166 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 14 resources
2016-11-29 10:00:45,168 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-29 10:00:45,169 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-29 10:00:48,119 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-29 10:00:48,120 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 14 resources
2016-11-29 10:00:48,122 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-29 10:00:48,123 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-29 10:01:38,171 [Worker-6] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-29 10:01:38,172 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 14 resources
2016-11-29 10:01:38,174 [Worker-6] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-29 10:01:38,175 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-29 10:04:44,666 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-29 10:04:44,667 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 14 resources
2016-11-29 10:04:44,669 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-29 10:04:44,669 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-29 10:10:09,120 [Worker-15] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-29 10:10:09,121 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 14 resources
2016-11-29 10:10:09,124 [Worker-15] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-29 10:10:09,124 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-29 10:10:18,823 [Worker-6] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-29 10:10:18,825 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 14 resources
2016-11-29 10:10:18,827 [Worker-6] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-29 10:10:18,828 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-29 10:10:25,321 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-29 10:10:25,322 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 14 resources
2016-11-29 10:10:25,324 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-29 10:10:25,325 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-29 10:11:26,104 [Worker-15] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-29 10:11:26,106 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 14 resources
2016-11-29 10:11:26,108 [Worker-15] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-29 10:11:26,109 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-29 10:11:34,755 [Worker-19] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-29 10:11:34,756 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 14 resources
2016-11-29 10:11:34,758 [Worker-19] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-29 10:11:34,758 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-29 10:11:41,521 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-29 10:11:41,522 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 14 resources
2016-11-29 10:11:41,523 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-29 10:11:41,524 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-29 10:11:46,751 [Worker-6] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-29 10:11:46,753 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 14 resources
2016-11-29 10:11:46,754 [Worker-6] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-29 10:11:46,755 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-29 10:11:57,031 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-29 10:11:57,033 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 14 resources
2016-11-29 10:11:57,035 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-29 10:11:57,036 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-29 10:12:02,445 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-29 10:12:02,447 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 14 resources
2016-11-29 10:12:02,449 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-29 10:12:02,450 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-29 10:12:26,551 [Worker-19] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-29 10:12:26,553 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 14 resources
2016-11-29 10:12:26,556 [Worker-19] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-29 10:12:26,557 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-29 10:12:36,045 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-29 10:12:36,046 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 14 resources
2016-11-29 10:12:36,047 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-29 10:12:36,048 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-29 10:13:05,156 [Worker-16] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-29 10:13:05,157 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 14 resources
2016-11-29 10:13:05,159 [Worker-16] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-29 10:13:05,159 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-29 10:14:24,664 [Worker-19] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-29 10:14:24,666 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 14 resources
2016-11-29 10:14:24,670 [Worker-19] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-29 10:14:24,671 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-29 10:14:46,256 [Worker-6] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-29 10:14:46,258 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 14 resources
2016-11-29 10:14:46,260 [Worker-6] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-29 10:14:46,262 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-29 10:18:05,582 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-29 10:18:05,584 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 14 resources
2016-11-29 10:18:05,587 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-29 10:18:05,588 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-29 10:20:16,883 [Worker-12] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-29 10:20:16,884 [Worker-12] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 14 resources
2016-11-29 10:20:16,885 [Worker-12] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-29 10:20:16,886 [Worker-12] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-29 10:25:55,823 [Worker-23] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-29 10:25:55,824 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 14 resources
2016-11-29 10:25:55,827 [Worker-23] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-29 10:25:55,827 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-29 10:40:41,656 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-29 10:40:41,659 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 14 resources
2016-11-29 10:40:41,661 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-29 10:40:41,661 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-29 10:41:00,279 [Worker-29] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-29 10:41:00,282 [Worker-29] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 14 resources
2016-11-29 10:41:00,284 [Worker-29] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-29 10:41:00,285 [Worker-29] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-29 10:41:15,295 [Worker-32] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-29 10:41:15,296 [Worker-32] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 14 resources
2016-11-29 10:41:15,299 [Worker-32] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-29 10:41:15,300 [Worker-32] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-29 10:41:37,251 [Worker-27] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-29 10:41:37,252 [Worker-27] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 14 resources
2016-11-29 10:41:37,254 [Worker-27] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-29 10:41:37,255 [Worker-27] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-29 10:42:03,101 [Worker-31] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-29 10:42:03,104 [Worker-31] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 14 resources
